age,gender,financial_risk_assessment,yearly_income,product_category,debt_comfort_level,online_purchase_frequency
36,1,3,48708,2,9,5
24,2,2,47516,2,3,5
26,2,5,74886,1,8,3
35,3,7,17096,2,4,4
39,1,6,38406,2,3,4
22,1,7,59769,3,7,3
32,2,7,20204,3,5,3
46,1,8,32900,2,8,1
44,3,10,69983,1,5,4
40,3,1,57519,1,4,7
25,1,10,23417,3,1,3
40,1,7,36775,1,9,9
38,3,5,21215,1,9,8
40,2,7,56162,2,9,8
29,2,5,98027,2,6,8
25,3,6,57232,1,2,5
49,1,10,40597,2,3,4
35,2,2,53354,2,3,7
32,1,5,40315,4,7,6
29,1,4,12809,2,6,5
45,2,4,76358,3,6,9
47,1,7,27185,2,9,8
42,1,10,40318,1,8,4
43,2,9,18265,1,7,6
36,2,3,73913,1,2,2
41,1,7,87668,4,5,4
50,3,1,91524,1,4,2
30,1,7,70269,2,6,10
36,3,3,36002,3,7,1
34,1,9,26124,3,8,5
46,3,3,59844,2,5,3
48,2,6,23607,4,9,9
40,2,5,39927,2,7,5
37,3,7,78522,1,2,9
20,2,10,43894,2,4,2
43,3,10,45471,4,7,10
49,1,4,60700,4,4,7
39,2,3,56877,3,10,8
20,1,8,16429,4,6,8
49,3,10,95512,2,1,10
26,1,3,40424,4,5,7
24,1,1,60125,2,9,4
32,2,4,35757,1,9,7
44,2,9,56627,2,2,6
33,3,6,41027,2,2,3
41,2,1,81183,2,2,5
39,3,5,11745,3,7,9
20,3,2,17707,4,2,5
33,2,5,69960,1,10,9
41,1,5,24953,4,5,7
24,2,6,37484,4,1,1
50,3,9,30423,2,6,10
46,3,3,82221,4,4,8
25,2,7,17377,2,2,10
43,3,3,90387,2,5,1
46,1,3,50585,3,9,1
39,3,5,95234,3,6,10
48,2,1,37059,1,1,6
28,2,6,45410,4,2,2
35,1,5,15289,4,9,6
31,3,1,15123,4,8,2
45,1,7,45713,3,2,4
23,1,7,94215,2,5,4
40,1,2,33254,2,6,5
41,2,1,80852,2,5,6
40,3,6,46930,2,2,7
50,1,2,14711,1,6,2
50,2,10,94581,1,6,6
42,2,3,90783,4,2,5
49,2,10,31209,2,7,7
49,2,9,10109,4,6,4
45,1,10,66096,4,9,4
27,2,10,31503,2,6,4
43,1,10,71255,3,6,10
50,2,6,43963,1,6,9
44,1,10,41642,3,8,7
39,3,3,73598,2,5,2
25,1,10,70598,4,9,8
35,3,10,84834,1,9,10
25,1,5,63529,1,4,8
46,1,8,99597,4,6,10
43,2,4,65677,1,8,7
36,1,10,44825,3,1,4
31,2,7,90211,1,8,1
27,3,4,55915,4,1,2
40,2,2,36443,3,8,4
49,3,3,46961,2,2,3
45,3,7,28766,2,9,7
50,1,1,90925,1,10,2
28,2,9,63997,3,4,10
50,3,1,40212,4,4,7
26,1,2,64752,1,2,10
50,1,2,22167,3,9,9
23,3,7,48788,2,6,8
23,1,1,41077,1,6,10
33,1,8,93296,4,4,10
42,3,10,23990,1,5,7
26,3,1,28043,1,1,7
47,3,8,71982,3,5,5
20,2,1,19742,3,8,3
36,1,9,16176,3,5,4
33,2,3,61245,1,8,2
40,2,2,56098,2,9,2
38,1,6,79973,4,1,5
39,3,10,31811,3,3,5
43,1,7,51823,2,8,5
33,1,8,62893,2,7,1
36,2,2,16067,3,7,6
20,2,1,96541,4,8,2
46,1,7,80373,3,2,10
32,2,6,78367,3,3,5
43,2,3,19341,2,1,2
30,3,4,55617,1,10,2
44,2,9,81673,1,3,1
30,1,3,44629,4,8,8
28,1,8,92977,2,9,9
22,3,6,68350,4,6,3
44,1,7,85890,2,6,9
45,2,7,34201,4,6,7
38,2,1,19841,2,1,9
46,2,2,88402,4,9,3
27,2,2,62966,1,5,9
38,2,1,27121,2,10,7
35,2,5,89843,4,10,10
49,2,9,15332,1,2,1
22,1,7,14607,1,7,8
33,3,3,28893,4,4,4
24,2,6,43784,1,10,10
50,2,7,65125,1,3,2
38,3,1,47623,1,9,7
33,1,6,94941,2,6,4
21,1,3,39047,1,4,7
33,2,10,68022,3,2,6
40,1,3,17529,2,5,8
25,2,10,92236,2,2,9
43,2,3,79056,2,10,1
37,3,4,79112,1,4,6
21,3,1,79426,1,3,3
24,3,9,69987,3,8,3
32,1,7,85086,3,1,8
32,3,9,96809,2,5,8
37,3,2,53396,1,8,6
27,3,4,68756,4,4,8
21,3,8,91635,1,7,6
38,3,3,24646,1,10,2
33,3,3,38663,3,4,6
39,3,9,14968,2,2,8
37,2,6,63342,4,9,7
48,2,4,19364,4,4,10
50,3,3,55124,4,10,5
41,3,8,32607,4,5,7
42,3,2,29819,2,5,10
47,1,9,15102,1,4,6
23,1,10,79261,1,4,1
46,3,8,20763,4,10,7
50,2,1,17252,1,8,2
41,3,9,22287,2,2,7
41,1,8,91790,4,1,8
32,1,1,70232,1,8,4
50,2,2,54352,1,4,8
32,2,6,81768,1,1,4
50,3,7,12772,2,5,2
25,2,4,88799,3,9,1
35,3,6,15857,4,2,10
25,1,10,33886,1,8,8
22,3,7,47413,3,7,1
38,2,9,56925,4,8,4
50,1,10,93922,2,7,1
46,1,9,22017,4,3,7
33,3,8,29069,3,3,2
21,2,10,81128,4,10,6
45,1,4,72599,2,6,5
41,1,1,79091,1,9,10
44,1,9,64233,2,7,1
21,2,1,95829,4,1,8
40,3,8,58397,1,6,4
50,2,3,56267,4,1,3
44,1,4,99276,3,7,2
30,1,2,75660,4,1,9
31,1,8,63466,1,5,9
43,1,10,22487,3,4,1
39,3,10,18876,2,7,7
44,1,1,96515,4,8,5
40,1,2,68948,2,3,7
29,1,2,80364,1,9,7
28,2,9,16107,4,10,10
39,2,10,39000,3,9,10
25,3,8,72604,4,6,7
30,2,1,57412,1,3,10
27,2,7,78624,2,1,9
43,1,8,45709,3,7,2
41,3,9,74101,2,4,2
27,3,3,29428,4,4,6
42,1,7,35966,4,7,3
48,1,4,70553,3,1,9
27,1,6,57133,2,7,3
20,3,2,65910,2,8,10
21,2,10,86081,2,10,9
21,3,4,69369,4,2,8
21,3,8,51256,4,5,1
26,1,7,22652,2,7,4
33,3,9,55453,2,2,9
47,3,9,88833,1,7,4
29,3,1,46946,3,8,5
40,3,7,10955,3,8,8
36,3,9,13875,1,8,4
40,2,10,69206,4,2,1
26,3,3,30970,2,6,7
21,2,3,52594,1,7,10
50,2,7,99223,1,2,8
47,3,3,19122,3,2,2
45,3,1,93204,2,4,4
32,1,8,39898,3,1,8
26,3,9,65885,4,8,7
35,2,1,51866,1,2,2
44,3,4,58991,2,2,7
36,3,7,44751,3,1,3
50,2,7,38945,1,2,10
38,2,9,27994,2,9,4
25,2,7,11201,4,9,8
45,1,8,31133,4,3,10
27,2,4,74896,3,9,9
38,3,5,48204,1,7,8
22,3,2,62638,4,9,4
37,3,10,18152,2,6,1
32,1,4,48722,3,6,6
43,3,9,99518,2,10,7
41,1,7,38816,3,4,4
40,3,8,20925,4,9,9
32,2,7,77894,4,7,5
46,2,10,43122,2,8,7
27,1,6,53362,1,4,8
48,3,2,49037,1,4,2
34,2,4,98329,3,3,5
40,3,3,76530,4,8,9
45,3,9,93852,3,8,6
30,1,8,37667,3,7,2
48,2,7,54399,1,7,8
33,2,10,57983,2,1,6
39,2,9,86011,1,1,5
27,2,7,99544,2,6,8
48,2,8,77504,1,8,1
21,2,7,90662,3,8,5
40,3,1,47482,3,8,2
29,2,6,15040,1,3,5
28,3,7,35269,2,6,2
37,3,9,30197,4,8,8
30,3,2,69028,1,9,5
48,2,3,45265,3,8,3
27,1,9,48014,2,3,5
40,1,5,76541,2,10,6
26,3,3,66972,3,1,2
35,2,3,69178,1,4,10
23,3,2,60023,4,8,7
32,1,6,90633,4,6,6
33,3,7,87544,2,4,5
31,3,5,71557,3,5,6
43,3,7,74199,2,1,5
34,3,10,51637,2,4,2
22,2,1,18563,3,4,6
20,1,10,61272,2,7,3
33,2,9,10673,2,6,5
35,3,2,91460,3,7,1
35,2,3,65470,3,9,3
48,3,10,13176,4,2,4
45,2,6,98276,2,1,6
30,1,1,22471,1,6,6
34,1,1,13072,1,4,2
31,2,5,81307,2,3,1
50,2,10,19048,2,10,6
45,3,10,13842,4,5,3
22,2,2,93678,2,1,8
25,2,10,77903,4,4,2
40,3,3,48031,4,7,2
38,1,4,94919,3,1,5
29,2,3,82432,1,8,1
28,3,5,70014,2,9,9
35,2,2,91599,1,2,6
50,3,7,99498,2,2,2
46,2,2,29622,4,7,2
38,1,4,27888,2,3,6
42,2,8,25163,2,2,2
21,1,7,21461,4,9,6
50,1,9,12469,1,9,7
47,2,7,16595,3,7,6
36,3,4,85224,2,2,1
30,2,4,24009,3,3,2
47,2,9,24904,3,1,8
49,2,2,74757,3,9,10
23,2,3,94237,3,9,8
27,1,1,27539,1,5,2
21,2,10,71112,3,4,4
35,2,2,42353,2,7,3
33,1,10,20850,3,5,2
44,2,8,77244,3,2,5
41,2,5,27969,2,2,5
28,1,2,75034,4,4,10
42,1,9,20824,1,1,6
42,1,8,25879,2,9,6
26,2,2,77565,1,7,3
20,1,3,63996,1,2,2
48,3,4,52931,2,9,10
22,3,3,20676,3,6,3
40,1,5,48492,2,9,9
38,1,1,94080,3,4,10
46,2,5,58444,4,6,10
43,1,10,82561,1,4,5
23,1,2,10382,4,8,7
37,1,6,45335,3,4,3
38,1,7,45527,1,8,7
42,3,10,92381,2,8,1
25,3,1,90139,3,6,1
20,3,4,73972,2,2,10
34,3,2,89119,3,3,4
34,3,2,57984,3,6,8
33,2,8,97747,3,5,10
44,3,3,42284,4,5,7
40,3,9,35967,1,3,9
32,3,10,45726,3,7,4
29,2,4,49969,2,7,2
41,3,1,48072,3,1,4
49,2,9,62610,1,2,3
49,2,10,80807,2,6,9
32,2,1,16052,3,3,6
27,1,5,15721,1,5,1
37,2,2,29909,4,3,3
40,1,5,17162,1,1,3
23,2,6,79861,3,5,3
36,3,6,16580,3,6,7
32,2,1,23516,1,8,2
35,2,2,68504,3,7,1
40,3,3,85959,3,4,4
22,2,3,96342,2,4,8
32,2,3,40611,3,8,1
48,2,9,87100,4,5,1
37,1,8,23795,3,9,5
39,3,8,63302,1,3,4
48,2,8,32765,2,6,8
42,1,3,95904,1,3,10
50,2,5,96412,4,7,4
41,3,5,55864,3,3,1
27,2,7,57552,4,10,2
35,1,2,45252,1,1,7
20,2,7,65928,1,7,6
34,1,7,63533,2,3,6
25,1,1,37018,4,1,9
44,3,7,89128,1,10,8
27,3,6,39953,4,1,7
47,3,8,63842,1,3,7
29,2,9,33912,1,10,10
38,3,7,59774,4,5,4
37,2,4,44204,2,6,9
25,2,4,58506,3,2,2
29,2,4,59004,4,9,2
45,2,8,92466,2,1,8
44,2,6,16643,3,7,6
47,2,6,81139,1,4,9
42,2,2,59201,4,6,6
38,2,5,27487,4,6,10
34,2,7,86825,1,1,2
34,1,4,44209,3,9,5
36,3,1,79429,3,4,6
34,2,4,18876,4,3,9
37,1,4,52696,4,5,2
31,1,4,35404,3,6,2
44,2,6,72443,4,3,10
30,2,9,41733,4,4,9
45,2,2,39242,4,5,2
28,1,1,16604,4,3,5
37,1,6,14361,1,2,5
39,2,3,85986,4,2,3
39,1,8,27875,3,10,10
49,3,5,72853,2,2,4
34,1,5,89393,1,8,10
41,2,2,75724,3,7,5
24,2,3,98114,4,4,1
41,3,1,39003,1,9,6
22,1,10,98072,2,10,5
27,2,2,50364,1,7,9
21,2,2,24635,1,7,4
50,2,3,67203,2,9,8
27,3,4,59184,1,5,5
41,1,10,62997,3,7,5
28,3,10,50282,2,8,1
22,1,3,56659,1,3,2
23,3,1,91129,1,2,8
40,3,7,53647,2,1,4
32,1,7,52285,4,4,10
44,2,9,10055,4,1,8
28,3,5,36527,3,5,7
20,3,5,91630,3,7,7
41,1,2,24262,4,8,6
30,3,8,95180,3,9,6
48,3,10,14137,4,8,6
24,3,2,60688,4,10,6
21,1,4,16981,2,5,1
29,3,7,11675,2,10,10
42,3,8,25094,3,2,3
48,2,10,17734,4,7,2
33,3,4,28064,2,1,6
20,2,6,78438,2,5,7
33,2,3,12408,3,8,5
38,3,9,52872,1,3,7
37,1,4,28023,4,2,5
34,3,8,72633,3,4,9
50,3,9,52325,4,2,6
43,1,7,80423,3,8,7
35,2,2,59153,3,3,3
34,2,2,27445,3,10,8
28,2,5,55945,3,6,8
38,1,4,63416,4,1,2
50,3,1,14702,2,4,10
25,2,1,79426,2,10,5
42,3,9,50861,4,4,4
39,2,10,23398,2,10,10
41,3,10,70306,2,7,6
21,1,4,60799,3,2,9
23,3,2,68280,3,4,8
44,1,9,71015,4,4,8
43,3,6,58340,1,8,9
37,2,4,35557,3,10,7
20,1,5,65457,1,1,5
35,2,7,78288,4,5,2
21,3,4,67105,4,4,6
35,3,2,66497,4,4,3
42,3,7,38808,3,8,7
29,1,4,20083,4,2,8
48,2,10,58227,4,6,5
33,1,6,48246,4,7,1
37,3,9,34399,3,10,10
42,3,6,24267,4,6,9
22,1,1,15579,2,2,8
46,3,5,51797,1,5,2
31,1,1,25942,3,10,4
23,1,8,69122,2,7,3
21,3,4,73127,1,4,3
38,3,1,26375,4,6,5
38,3,4,59824,2,2,9
27,3,10,13108,3,8,5
30,2,3,55430,1,8,4
26,2,8,40400,1,3,6
41,3,2,35622,1,5,2
25,2,2,43725,3,7,5
32,2,4,46050,2,9,6
37,2,3,76752,1,5,9
26,1,9,79758,4,2,9
25,2,7,15454,3,1,10
40,1,3,85016,2,10,8
35,1,8,63957,1,4,7
27,2,3,37463,3,7,7
38,3,5,56274,4,9,6
37,2,5,23244,4,3,6
36,3,7,69761,3,4,9
39,3,3,51808,4,8,7
41,3,3,82948,4,3,6
40,2,3,96626,4,6,6
44,2,3,61612,3,10,4
29,2,2,54537,4,10,5
20,1,4,14332,2,10,2
23,2,8,10806,2,6,8
23,1,10,88220,4,7,6
35,2,9,99741,1,2,6
46,3,2,63159,2,8,7
20,3,1,43204,1,8,4
40,3,6,81262,1,7,5
32,2,1,59069,3,9,6
25,2,9,53567,2,7,1
35,1,5,98128,1,3,3
49,2,5,81136,3,9,7
48,1,9,46131,4,2,1
48,2,6,58619,1,8,9
41,3,9,82192,3,8,5
40,3,2,94481,3,7,7
40,1,1,34605,3,8,8
40,3,4,37154,3,4,4
36,3,9,59234,3,4,2
25,3,1,62453,4,1,10
24,2,10,31943,4,4,5
37,3,2,33558,1,10,6
28,1,7,79873,1,8,8
31,3,3,47523,4,8,7
31,1,6,25982,3,4,1
34,1,1,45951,4,8,10
29,3,4,58725,1,9,5
48,2,4,26758,2,6,6
22,1,6,69443,2,6,10
28,1,5,71446,2,3,2
35,1,2,60579,3,4,7
23,1,10,30736,1,6,6
40,3,2,68089,1,1,3
37,2,6,61427,3,9,2
26,3,1,48194,4,8,10
32,2,2,13600,4,7,2
35,3,7,73603,4,6,9
25,1,3,82704,2,5,8
26,2,5,46918,2,5,1
36,1,4,75561,1,5,7
26,1,9,34106,1,4,7
27,2,9,14500,1,9,4
33,3,7,60294,1,10,3
41,2,4,95564,4,6,8
36,2,4,86355,4,1,9
27,2,5,94673,3,5,4
48,3,6,57511,1,4,3
38,3,4,48024,4,1,1
34,3,1,97732,1,3,6
27,2,9,30919,4,10,9
38,1,6,34747,1,6,7
49,1,4,62195,2,7,9
37,2,6,28459,3,10,7
25,1,4,20400,3,10,5
33,1,7,85610,1,7,7
32,2,5,16374,2,9,3
20,3,1,40027,1,9,7
21,3,9,12306,2,2,6
47,3,3,89903,4,6,3
43,3,7,73246,2,10,3
43,2,10,93636,2,5,2
26,3,10,78969,3,1,1
29,3,1,98860,4,9,5
26,1,3,76618,3,5,8
36,3,5,33726,4,7,6
31,3,4,61579,2,2,4
47,1,3,79085,3,8,6
32,3,7,63816,4,6,4
20,3,8,69096,2,7,4
22,3,8,56259,3,7,4
40,1,9,33199,2,3,2
40,2,7,31718,2,5,5
35,3,10,65005,3,10,2
27,3,6,42857,3,2,4
40,1,7,81027,2,10,9
27,2,9,86954,2,4,10
22,3,7,74790,2,6,3
45,3,8,69497,3,10,3
28,3,2,48997,2,2,2
28,2,5,31669,3,10,9
30,2,4,53922,2,3,5
25,3,2,19604,1,2,5
37,3,6,83511,3,10,6
42,1,4,65452,1,5,1
27,3,2,87518,2,8,3
40,3,3,80547,2,6,3
21,1,4,38139,4,5,6
27,2,9,82502,1,6,9
38,1,6,51484,2,8,10
50,2,1,25613,3,7,3
45,2,7,97795,2,2,1
40,2,5,49625,4,6,7
24,3,7,55561,2,10,5
40,2,7,45660,2,2,6
34,1,2,65719,1,3,8
40,1,5,20185,3,10,10
49,2,2,88240,2,7,6
32,3,3,40827,3,6,4
34,2,9,13018,2,9,5
29,1,10,36790,3,2,7
46,1,1,62562,1,4,8
33,1,7,61644,3,4,3
49,3,6,22465,1,7,6
44,3,5,52664,1,8,10
28,2,9,99363,3,2,4
48,2,10,68050,2,8,4
28,2,1,64079,4,10,6
23,1,7,53521,4,3,5
37,1,8,38367,1,8,5
42,2,8,68078,1,8,5
50,1,9,22796,3,9,4
41,3,8,59297,4,10,3
30,2,10,13377,4,8,3
47,3,7,64207,2,1,6
50,2,4,48800,2,10,5
41,3,10,24383,3,3,6
40,1,6,80214,2,9,6
27,2,1,45366,4,1,3
41,3,4,14864,2,8,7
40,3,1,28077,1,5,10
34,2,2,66576,1,4,7
32,1,3,62357,2,1,5
43,2,1,52841,2,8,6
31,3,3,47554,1,5,9
33,2,6,10682,4,5,9
24,3,7,63129,3,10,2
48,1,2,74525,4,10,2
41,3,4,26013,2,4,2
23,2,3,17467,1,8,8
50,2,2,82200,2,7,3
33,2,2,12933,4,2,6
46,1,7,73025,1,8,7
45,1,8,88572,1,8,2
42,2,6,77006,3,6,5
40,2,9,68201,1,9,9
26,1,6,80057,4,4,7
24,2,5,38851,1,6,10
43,2,5,32050,3,6,9
25,3,2,71311,4,9,8
31,2,1,54770,2,2,3
27,2,10,92647,3,2,5
43,3,6,45403,1,8,3
38,3,1,34812,2,5,3
38,3,8,89841,3,2,1
41,2,1,61349,1,10,10
32,2,6,50117,4,7,1
47,1,5,95706,1,1,5
24,2,2,12066,1,3,4
31,1,6,82942,2,7,8
20,2,6,42144,1,10,5
35,1,4,35825,1,2,10
43,1,2,41121,4,8,2
22,2,3,92454,2,9,6
35,3,1,92563,3,7,9
41,3,6,96248,1,8,3
37,3,8,84863,4,1,9
24,2,9,56818,4,7,10
43,3,8,41347,1,1,7
39,1,1,33758,4,4,3
50,1,2,44678,1,5,5
35,1,3,58731,1,10,4
26,1,4,53097,3,1,6
34,2,5,18315,2,4,2
43,3,4,91166,3,7,10
49,1,9,45381,1,10,2
42,2,4,99439,1,4,10
28,3,7,62213,3,10,2
36,3,6,21344,3,6,3
42,2,9,50852,4,8,9
41,3,5,90632,4,2,10
50,1,7,93666,3,10,6
25,1,8,71091,1,1,8
37,2,5,28566,4,3,9
30,3,3,86902,2,1,8
48,2,8,98455,1,1,5
36,3,3,40315,1,6,5
38,3,7,41907,1,4,10
21,2,7,83235,4,4,5
35,3,1,17789,4,5,9
44,3,2,30301,2,10,3
43,2,9,17129,2,5,2
39,1,5,71110,4,6,8
44,1,3,56407,3,4,3
22,1,6,43413,4,10,3
49,3,8,93653,4,5,1
41,3,4,22184,4,9,10
42,3,5,73117,2,8,9
35,2,8,87820,4,8,10
38,1,4,58907,3,8,9
40,3,4,30733,4,4,7
24,1,6,87596,2,3,6
47,2,10,95770,2,1,1
37,1,5,91136,3,7,7
48,2,9,23693,4,10,9
23,2,4,47926,4,7,5
49,1,2,10093,3,8,3
34,3,5,47894,4,7,9
25,2,5,70168,1,7,6
33,3,5,96634,3,7,3
29,3,2,45776,1,7,5
23,2,1,16719,1,2,7
47,1,6,95541,3,7,9
26,1,9,28820,2,1,2
23,1,2,14731,4,6,1
37,1,2,93464,4,10,1
49,3,4,77313,2,8,4
22,3,7,54236,4,8,2
47,3,7,40832,1,10,2
39,2,3,36367,1,8,4
35,3,8,78981,1,2,8
46,1,6,50555,2,10,3
29,1,5,52353,3,8,8
22,1,6,81251,1,9,6
23,1,8,76945,2,10,6
42,2,7,42344,1,6,9
21,3,10,36033,1,1,4
30,1,8,64782,1,3,3
29,1,5,21529,2,7,10
26,2,4,36762,1,10,7
39,2,2,64674,4,6,8
49,2,6,86442,3,9,6
38,1,2,86648,1,4,4
29,1,7,11821,3,7,2
48,2,3,87496,2,9,6
29,3,2,88639,4,10,9
45,1,10,50604,2,5,1
28,2,9,61063,1,10,6
41,2,8,59273,3,1,9
32,1,7,39814,2,9,5
20,1,6,74519,2,3,10
43,3,8,14129,3,9,5
29,3,1,96577,2,10,3
42,1,7,72737,1,9,2
36,3,2,62475,4,8,6
38,3,5,25734,4,9,8
21,1,1,43354,4,9,10
41,2,5,44283,2,3,1
29,3,4,24513,1,10,3
24,2,4,12928,4,3,2
33,3,2,94325,4,1,9
32,2,1,90655,1,10,6
36,3,8,72775,3,3,9
20,1,3,38810,2,3,3
28,1,2,28025,3,7,7
22,1,1,73869,3,3,9
30,1,2,39710,4,3,4
49,1,2,25421,3,7,8
45,2,4,41884,1,7,4
42,1,6,74343,1,1,10
21,1,1,69542,2,6,1
24,2,3,67200,1,4,8
21,3,5,54749,2,7,6
21,1,3,52041,1,5,6
37,2,9,43142,4,3,7
33,1,1,91687,2,6,5
32,2,7,93340,4,5,5
27,2,2,97477,1,6,6
29,3,9,59206,3,7,7
34,1,8,18844,4,9,2
48,3,9,65557,4,1,4
43,3,2,71099,2,10,4
40,2,4,12557,1,10,4
25,1,4,18056,1,3,9
28,3,5,25994,1,4,7
21,3,6,12874,2,2,2
45,3,10,60085,1,6,9
48,2,4,41510,1,2,2
41,1,1,27751,2,3,7
32,1,7,74788,4,9,3
46,3,9,36139,3,10,2
24,1,9,77455,2,6,3
27,3,5,42356,4,3,7
45,1,1,90640,2,9,5
40,3,9,93356,1,2,4
22,2,7,52118,3,8,5
22,2,9,67934,4,5,9
31,3,10,73696,1,5,8
32,2,1,37472,2,8,4
44,2,8,80966,2,9,8
29,3,2,93857,2,7,8
49,2,4,60727,1,2,4
34,2,5,97322,1,4,9
37,3,3,74678,2,9,6
48,2,2,19758,4,9,3
37,1,7,48553,4,2,2
26,2,8,62381,1,8,6
27,2,5,78756,2,2,6
45,1,2,17637,3,1,6
35,3,5,84007,2,5,3
48,3,2,73244,3,1,3
41,3,2,26484,2,2,6
46,1,7,74780,3,4,10
49,2,1,97575,1,8,6
35,2,9,47887,4,1,3
32,3,3,74237,1,1,2
23,3,9,28620,4,1,2
33,1,3,53705,3,8,1
20,2,7,38999,4,6,10
36,1,8,90438,1,6,5
35,1,4,51776,4,3,8
22,2,1,41436,4,8,8
38,1,10,51149,3,10,5
26,2,6,68985,3,4,3
40,1,2,36376,2,6,6
41,2,7,93936,1,7,3
36,3,10,88760,1,2,3
36,1,5,53321,1,4,4
34,3,1,47260,3,9,7
50,1,1,91924,1,7,3
43,3,9,18479,3,7,2
40,2,8,71607,3,7,6
20,2,2,70256,4,3,2
23,3,10,96973,1,7,8
22,1,10,13434,3,4,4
25,1,4,97285,2,8,10
45,1,10,65555,3,10,10
35,3,10,30047,2,7,10
39,2,7,83352,2,1,5
37,3,3,57058,4,7,1
50,1,8,92617,3,1,8
27,2,10,60773,4,6,3
34,3,5,50437,3,5,1
33,1,3,68028,2,7,10
40,1,9,18442,2,7,1
47,1,6,79649,2,7,3
47,2,4,96620,3,4,3
22,1,1,70413,3,5,2
33,2,10,52121,2,3,10
25,2,4,43513,1,4,10
33,3,7,25040,2,4,2
50,1,9,72629,2,3,6
47,3,4,84578,4,9,6
35,3,7,49575,1,8,7
48,1,9,44974,4,9,4
20,3,4,97223,2,9,3
49,2,1,91478,1,6,9
23,2,5,30833,4,3,1
38,2,8,31484,1,10,6
21,2,1,12117,1,1,1
34,1,7,69888,2,4,5
32,2,3,82760,4,6,8
40,2,7,82417,2,4,6
39,3,6,21070,2,3,9
37,3,2,80199,4,4,7
28,3,3,39904,4,10,8
50,3,7,93794,3,8,9
48,2,6,70698,1,8,4
41,3,8,97403,1,1,1
32,3,5,58311,4,1,3
47,1,4,52560,1,3,1
36,2,1,19054,3,6,10
50,3,1,16710,3,9,4
44,2,5,78093,1,5,3
35,2,10,94562,4,10,4
45,1,4,96607,2,7,5
47,1,9,80483,1,5,7
22,1,6,77565,3,7,7
25,2,4,39574,3,9,5
34,3,3,11499,2,9,3
24,3,7,96755,4,2,3
21,2,4,27428,3,10,2
25,3,3,32793,1,8,2
29,3,7,19772,4,6,4
21,2,3,66103,2,10,4
44,1,4,92817,1,1,2
50,3,4,39105,3,4,7
43,2,6,43428,1,7,2
47,3,9,44192,2,2,2
28,2,3,84491,2,2,8
28,3,10,84248,1,10,6
28,1,9,25733,3,7,5
22,2,9,48277,2,2,5
25,3,3,68952,1,7,8
22,3,6,24915,1,9,2
25,2,10,69583,3,1,2
43,3,3,79280,3,7,10
27,3,2,50066,3,3,10
36,2,6,84060,2,10,9
30,1,3,26908,4,4,5
25,3,9,85962,2,4,8
43,3,4,85372,4,9,1
21,3,1,28117,4,2,5
35,1,8,80853,1,7,6
38,2,4,17631,3,3,4
27,1,2,70843,4,10,7
35,2,4,74075,2,10,9
48,3,5,86135,2,5,3
40,1,5,64015,1,10,2
48,3,2,93299,4,10,9
50,3,1,54150,2,8,2
38,2,1,70828,2,7,5
23,1,2,65959,4,9,7
34,1,5,19662,2,10,9
31,2,4,30712,3,10,5
31,1,9,20457,3,7,4
39,1,3,36518,1,3,8
46,2,2,65426,1,10,6
46,2,7,29320,2,1,9
44,2,1,86133,2,7,7
34,2,7,62615,3,2,7
23,3,3,35504,2,2,10
33,1,8,57609,2,5,8
36,2,8,40103,2,2,10
36,3,1,75033,3,2,7
29,2,7,28594,1,1,9
27,1,9,23404,1,6,1
34,2,1,63813,1,2,8
22,2,10,97433,2,7,7
20,3,1,35236,2,8,1
33,2,7,26782,4,9,2
47,1,2,85881,2,4,2
40,3,10,10165,3,2,5
44,3,10,69810,4,9,9
37,3,9,88125,2,2,9
20,1,5,64992,3,9,4
32,1,8,27993,1,7,7
29,3,5,25701,3,3,10
41,2,9,90226,3,2,4
34,3,10,95838,1,1,1
39,2,9,41571,1,7,6
31,3,7,94421,1,3,3
35,1,4,16483,4,7,3
50,1,10,82358,4,6,9
22,3,7,27400,1,4,7
40,2,2,73028,2,10,6
23,2,5,72356,1,2,3
20,3,2,78266,1,7,6
24,1,1,68124,2,2,2
28,1,10,29923,1,2,9
37,1,7,60796,4,6,5
35,1,3,89532,3,4,8
47,1,9,15069,2,3,5
30,2,3,79808,4,10,5
27,1,9,96520,4,3,4
37,3,1,53952,3,9,5
29,2,4,73253,2,8,2
49,2,2,25353,3,8,8
39,3,10,79799,2,1,6
27,1,3,50070,1,8,6
25,2,6,82517,2,9,1
21,3,10,82809,4,4,3
50,1,6,97393,4,3,7
48,3,2,83075,1,6,3
40,2,8,41149,3,2,4
44,3,1,55651,1,4,4
45,1,8,95240,1,1,4
48,1,5,88521,4,3,5
47,2,3,36553,4,4,9
37,2,7,71272,1,3,4
39,3,2,73721,1,3,6
36,3,3,58630,2,7,2
37,2,2,66815,3,2,1
47,3,7,97523,4,7,6
25,3,5,71235,4,7,10
39,1,4,90053,4,6,2
33,1,5,19135,2,7,8
39,2,1,39189,2,6,7
48,2,7,97281,4,10,5
33,2,10,46636,2,2,6
20,1,2,87408,4,8,7
30,1,10,75621,1,7,4
36,2,10,12417,1,7,6
48,1,6,45622,1,3,6
24,2,4,39291,4,2,8
25,1,3,85673,3,6,4
41,3,2,34849,3,2,2
21,2,10,26775,2,1,3
46,1,6,40694,2,1,4
24,3,7,94544,4,3,7
23,1,5,46801,1,2,10
39,2,4,71143,2,7,8
36,1,5,17786,2,2,8
26,3,9,81299,1,4,10
